Age,GenderID,AnnualIncome,OccupationID,ProductTypeID,LocationID,FamilyAssets,Purchased
45,0,243542,0,7,3,2240565,1
32,0,90957,6,0,7,687297,1
23,1,68984,7,6,3,1313943,1
54,1,205394,3,6,1,2293604,1
53,1,49605,1,2,1,582628,0
31,0,28645,2,3,1,292756,1
45,0,247444,7,9,5,3041865,1
52,1,184547,5,6,3,1038952,1
29,1,196504,3,1,5,2155071,1
48,0,233161,7,4,1,2173003,1
67,0,228030,7,0,0,2490857,1
24,1,60498,6,6,6,701197,1
21,0,68384,1,5,5,1288781,1
42,1,99268,4,1,6,1870016,1
72,1,42441,4,3,1,777600,1
63,0,78413,6,7,0,1443612,1
9,1,120859,4,5,0,1963703,1
61,0,142167,2,3,2,2805192,1
50,0,48729,9,0,2,548382,1
79,1,81591,8,2,2,1354736,1
23,1,177279,7,0,0,1614134,1
0,0,155099,9,3,4,2133741,1
53,0,32716,5,9,6,583641,0
14,0,105534,2,6,2,1141358,0
3,1,117696,2,8,2,904765,0
59,1,145722,2,5,1,3067700,1
43,1,188203,2,0,7,2388634,1
55,0,236664,3,4,6,2314363,1
72,1,133678,5,4,5,1079045,1
23,1,21070,0,0,5,162737,1
26,1,205883,0,7,0,2687223,1
53,0,76323,2,6,0,1351917,1
24,1,63473,8,6,2,539460,1
15,1,157993,2,1,0,1855402,0
48,0,89752,5,3,1,998958,0
58,1,173082,6,1,1,1060831,1
30,0,89030,7,7,6,1132798,1
17,0,137521,8,7,2,1925210,0
61,1,248615,9,0,4,3293236,1
21,0,37732,7,7,4,282562,0
10,1,239851,2,5,5,4377415,0
30,1,158216,9,1,7,2336489,1
44,0,237131,7,9,3,2527258,1
57,0,96811,2,3,2,857363,1
24,0,223680,2,3,1,3517849,1
11,1,231624,1,6,4,1567275,0
5,0,224744,9,1,3,1933250,0
31,1,87670,3,4,2,1676903,1
12,0,142054,4,5,7,2343893,0
60,1,48794,9,8,4,934213,0
70,1,128058,2,5,6,844500,1
58,1,95122,5,2,0,1410618,1
78,0,90110,6,0,3,516165,0
26,0,149724,2,0,2,1318666,1
24,0,82799,0,3,2,1512918,1
4,0,162003,6,5,0,1487455,0
14,1,36617,9,7,7,707736,0
45,1,216878,5,3,6,3629834,1
9,0,115780,7,3,7,1133312,0
70,0,185363,9,4,7,1553858,1
40,0,160301,1,4,5,1329950,1
36,0,150773,5,2,4,650633,1
48,0,187262,5,7,7,1500560,1
23,0,235116,1,5,4,4330480,1
24,1,54337,1,5,6,465704,1
5,0,113312,0,8,2,1443382,0
45,0,196496,1,3,7,3441041,1
64,1,211235,1,1,4,2335741,1
19,1,148030,2,5,4,1168142,1
4,0,222478,7,6,1,1448550,0
49,0,56622,8,2,6,868382,1
79,0,16140,8,3,2,307504,0
14,1,73747,3,0,3,1086624,0
30,1,35957,5,8,2,227473,0
28,0,221444,9,8,0,1165490,0
72,0,58393,8,5,3,440193,0
3,0,206698,8,2,5,1797138,1
6,1,239973,2,1,2,3521056,0
42,1,224302,9,3,2,3274431,1
17,1,164560,8,9,6,2894948,0
73,0,91179,3,4,0,996817,0
57,1,233254,6,4,6,2835014,1
28,0,158641,8,6,7,998098,1
1,1,214490,7,5,2,1787016,0
53,0,173441,4,0,1,3118906,1
23,0,28082,4,8,4,421293,0
52,1,22815,3,9,1,231177,0
30,1,176554,0,6,2,2895361,1
31,0,154357,2,7,2,1127378,1
4,1,46322,3,6,2,778892,0
43,1,89558,6,6,3,949729,0
25,0,45397,3,5,1,870258,1
3,1,187514,3,4,2,2338921,1
28,1,21416,6,1,2,227710,1
9,0,79798,3,7,2,758707,0
22,1,39924,4,5,0,445671,0
65,0,178233,1,8,4,1703976,1
77,0,53393,8,1,7,357026,0
48,1,178596,3,7,4,2627525,1
34,1,210418,1,8,7,4255115,1
10,1,235242,2,1,5,1593045,0
77,0,129321,4,0,6,1527881,1
19,0,139944,4,1,7,1839241,1
6,1,37993,6,9,2,476955,0
60,1,78164,7,4,3,1338951,1
19,1,97463,8,1,1,1134492,1
76,0,31735,9,9,5,583541,0
55,0,62540,3,7,6,1097887,0
2,1,133480,6,0,1,2394946,0
2,0,128913,4,4,4,640085,0
42,1,231241,8,5,6,2373348,1
8,1,231291,4,5,1,1278282,0
2,1,224984,0,1,7,3663363,0
6,1,177160,3,9,7,3370364,0
77,1,209670,3,9,6,1723570,1
14,1,166679,4,1,7,1673024,0
45,0,172675,8,9,6,1783909,1
70,0,16040,9,8,6,122724,0
32,0,32044,0,9,1,399540,0
30,1,165582,9,1,1,2769033,1
72,0,161894,1,3,5,1478608,0
14,0,14627,9,9,6,128063,0
69,1,112111,6,0,5,1663723,1
49,1,125145,7,7,0,1557425,1
16,1,95623,6,6,0,1369197,0
55,1,228773,3,9,2,2874333,1
55,0,172406,0,5,1,1023591,1
55,1,218312,4,6,0,3010899,1
69,1,141220,7,4,5,2045005,1
74,0,233589,5,5,3,1885996,1
43,1,51409,4,7,0,1056357,1
4,1,171757,5,7,4,2646378,1
15,1,111401,2,3,5,1344106,0
10,1,234446,6,5,2,3802707,0
59,1,12843,7,1,5,78615,0
20,0,62278,5,9,3,1187988,1
49,1,157723,5,4,1,3026925,1
22,1,106183,1,6,5,1977911,1
61,1,187418,9,7,2,1872274,1
45,1,26918,6,3,4,523236,0
45,0,203982,7,5,5,1552330,1
68,0,122619,7,5,2,2079768,1
31,0,164902,2,5,0,1289545,1
9,0,128352,1,3,4,884971,0
17,1,42287,8,8,4,314672,0
62,1,229046,8,8,2,2360595,1
15,0,74806,6,9,1,987013,0
41,0,44539,3,1,1,619819,1
15,1,191197,9,6,4,3438681,0
62,1,248137,2,5,5,1934422,1
63,1,75923,6,2,6,1143532,0
26,1,75461,1,4,1,609470,1
78,1,62470,5,3,7,769280,0
14,0,103156,0,3,2,1361676,0
74,1,118165,4,0,7,2144202,1
50,1,42383,3,3,3,500274,1
24,1,180828,3,7,3,1819381,1
72,1,98802,2,0,4,1960161,1
68,0,203269,3,0,7,3048086,1
8,1,234805,7,6,3,4506034,0
48,1,31829,6,2,6,686838,0
18,1,73276,9,6,4,806266,1
40,0,90836,5,4,6,1683382,1
38,1,133937,5,5,3,918988,1
33,0,40856,5,8,5,726215,1
47,0,98521,1,2,5,1828620,1
53,0,217035,3,8,2,1502826,1
46,1,144624,1,8,7,1999608,0
18,1,49379,8,5,1,525752,1
19,1,216179,9,3,5,3210953,1
75,0,158583,8,3,7,2193446,1
57,0,124717,4,9,0,2040553,1
5,0,194717,7,9,7,3240333,0
34,1,231495,7,9,6,1989925,1
4,0,23830,1,2,0,507171,0
77,0,182662,8,7,0,3138710,1
15,0,141279,5,7,2,1604377,0
46,0,52001,1,5,1,428460,1
41,0,187844,4,9,4,1622291,1
80,1,142977,0,9,7,1725494,1
29,1,13838,6,2,6,98846,0
78,0,133013,3,7,4,1641026,0
21,0,36457,8,4,5,528577,0
38,1,157825,3,9,6,2401629,1
23,1,189815,2,8,5,1765829,1
53,0,155117,0,9,0,1437352,1
80,1,162377,5,9,1,2406314,1
53,1,53201,1,9,1,921739,1
53,0,181076,8,6,2,2216570,1
46,0,242877,3,3,2,2255450,1
55,0,23064,2,0,7,437308,1
34,0,121422,1,5,1,1607948,1
62,0,185767,1,6,6,2660094,1
79,1,58901,6,6,7,485907,0
5,1,146199,2,5,2,2286603,0
69,1,147926,1,4,5,1394510,1
27,0,204551,2,6,4,2805180,0
12,0,46404,7,1,2,264353,0
5,0,230774,4,6,3,4405142,0
38,1,123827,3,5,1,812987,1
69,1,124708,5,7,1,1738618,1
16,0,66238,8,4,0,398460,0
8,1,17074,9,0,0,286873,0
76,1,79258,5,1,2,713795,0
25,1,170266,0,8,0,2602044,1
73,1,84608,0,5,6,843218,0
21,1,61730,4,0,5,715179,0
42,0,245755,1,2,3,4712611,1
70,0,61392,9,7,2,884677,0
78,0,172715,8,3,5,2950090,1
38,1,50200,1,2,5,367145,0
44,0,60920,9,2,7,383891,1
43,0,85459,2,8,2,758807,1
80,0,171061,7,0,0,1743131,1
34,1,227202,8,1,4,3593899,1
3,0,124164,4,1,5,1212980,0
37,0,227824,2,9,2,3567221,1
38,0,234666,1,7,3,3092916,1
67,0,170031,9,2,5,3351831,1
25,1,201905,7,8,6,2418938,1
21,0,144632,7,1,1,1604513,1
26,1,202125,5,3,5,2836648,1
39,0,213631,2,3,7,4173880,1
18,0,74229,3,6,0,583790,1
24,0,198898,5,0,7,1996097,1
15,1,104550,9,1,1,716254,0
0,1,129922,5,8,6,2474875,0
28,0,90636,8,3,4,1231372,1
63,1,35821,5,2,7,336911,0
74,1,135829,3,4,6,1519388,1
23,0,240313,6,6,6,2415847,1
21,0,230170,1,7,0,3554307,1
79,0,51543,7,1,5,825009,0
21,1,162293,8,7,6,1396819,1
4,1,169806,4,7,4,1869738,0
58,1,238200,0,8,0,2039774,1
52,1,179959,3,1,4,3622485,1
68,0,92805,9,9,2,561246,0
37,0,100117,5,0,0,1510482,1
80,0,48910,0,4,6,719261,0
40,1,37135,3,5,0,240227,1
37,1,203185,6,8,2,1899322,1
15,1,155322,8,5,0,1654310,0
6,1,240876,3,1,7,3447279,0
42,1,27668,2,3,5,426301,0
44,0,153991,1,3,7,2069565,0
76,1,26239,3,9,0,458026,0
70,0,243629,0,6,3,3793372,0
78,0,17603,1,4,0,179339,0
3,0,168326,3,5,2,1619282,0
15,0,237677,6,3,5,3004473,0
41,0,223089,6,0,2,4222839,1
33,0,67428,2,9,3,403746,1
76,1,241764,9,4,6,3054306,1
53,1,229267,9,4,3,2834783,1
57,0,223393,4,6,0,2324916,1
4,0,26771,6,6,6,454751,0
32,0,118131,4,3,7,837464,0
57,1,178014,4,9,0,3412338,1
4,0,229769,6,0,7,1327497,1
25,0,115439,2,3,1,737850,0
4,0,153999,1,1,2,2524627,1
63,0,95641,7,1,2,1881443,1
42,0,13262,8,5,2,16722,0
49,1,79138,4,6,4,1252673,1
66,0,81512,8,4,4,635442,0
48,0,175646,9,4,1,2831806,1
18,0,195072,1,6,3,3799738,1
61,0,210380,1,8,7,3632217,1
23,0,48022,3,2,0,564616,1
34,1,174307,7,7,1,1695590,1
40,0,21655,1,3,0,197103,0
32,0,127608,6,2,1,670238,1
4,1,192201,1,3,6,1110811,0
1,0,167286,9,5,7,905693,0
38,1,53889,2,7,0,781323,1
9,1,64978,8,3,3,1158357,0
8,0,229397,5,0,0,1441443,1
74,1,28332,2,5,4,437908,0
53,1,26545,2,5,7,244333,1
15,0,32489,3,0,6,297177,0
21,0,234775,6,2,4,2748065,1
33,1,175078,8,1,3,2672064,1
27,1,132179,2,3,5,1260184,1
52,0,117887,7,0,7,1574401,1
74,1,30165,1,3,4,196194,0
6,1,69750,8,2,2,567674,0
43,1,129209,8,5,0,1235929,1
69,0,203717,1,1,6,3867323,1
63,1,101168,8,8,0,1729480,1
7,0,245928,9,2,5,2508319,0
53,0,114904,5,0,2,694050,1
58,0,171843,1,3,0,1379487,1
76,1,99369,6,0,0,1456330,1
54,1,152921,6,9,1,2994657,1
63,1,133438,3,0,1,585857,1
56,1,212635,0,7,6,3338838,1
50,0,69337,4,9,6,790594,0
1,0,111983,7,3,7,712244,0
17,0,86719,9,4,5,1383965,0
5,0,107272,7,7,2,1889389,0
54,1,98790,7,8,5,1444699,1
12,0,224088,3,2,4,2571421,0
68,0,149295,2,6,4,2346114,1
14,0,214906,2,5,0,2934093,0
20,0,81882,6,4,2,478671,1
56,0,51572,0,7,6,609066,1
79,1,37771,8,3,6,532492,0
56,0,244461,2,5,3,2278330,1
40,1,245374,6,6,6,3193381,1
66,1,197341,7,7,7,2519243,1
38,1,12304,6,7,5,193404,1
40,1,178878,5,5,6,3017837,1
8,0,96242,2,8,3,598319,0
40,1,135245,3,3,3,1565190,1
57,1,135517,9,3,5,1648094,1
16,1,175487,7,8,6,2781204,0
53,0,30588,5,4,3,306672,0
70,1,20217,6,2,7,10000,0
8,0,206667,1,8,7,1035871,0
3,0,48316,4,9,6,449593,0
7,0,111660,0,3,3,1036922,0
13,1,86869,5,8,2,1309582,0
59,1,204941,6,8,6,3964860,1
51,1,56059,2,7,0,837192,0
58,0,217725,3,6,2,3631548,1
57,1,234817,4,9,2,2754526,1
67,1,102586,6,9,3,1465624,1
71,1,236354,2,6,5,4456108,1
66,1,188318,7,3,2,2985804,1
6,1,246250,7,5,0,3925872,0
41,1,39604,1,1,1,375904,0
3,0,103270,0,0,0,853598,0
3,0,214824,5,1,5,3592002,0
71,0,145599,5,3,2,2577941,1
20,0,116786,3,4,1,2361172,1
41,1,90831,5,9,5,973846,1
74,0,21853,9,7,7,247031,0
71,1,60956,5,2,4,1114717,1
49,1,157461,4,1,2,1284258,1
21,0,217912,2,2,6,2883557,1
73,1,37132,1,8,6,321022,0
64,0,183094,2,8,7,2339283,1
16,1,80286,4,3,1,433240,0
17,1,41207,2,7,1,366215,0
57,0,89229,0,2,6,1736548,1
74,1,44612,7,6,7,607410,0
3,1,162906,2,0,5,1839157,0
50,1,132251,7,9,2,1904619,1
72,1,97817,7,0,7,1630765,1
43,0,60012,9,5,5,874013,0
42,1,228032,1,5,1,4413187,1
33,0,67829,2,2,4,876336,1
19,1,165829,6,2,1,2193158,1
2,0,218598,3,5,4,4054899,0
12,1,149479,1,5,7,1283300,0
37,1,130741,0,9,6,924495,1
67,1,169120,2,5,4,2392690,1
71,0,81872,3,8,4,378130,0
34,1,223167,8,0,7,3410432,1
54,0,111048,5,2,0,1179613,1
72,0,180012,3,4,4,1401470,1
80,0,161845,7,6,5,2631250,1
17,0,247929,0,4,7,4017162,0
64,0,53386,1,5,0,653377,0
52,0,115210,2,9,0,1882531,1
55,0,241737,9,0,4,1997085,1
36,1,192426,6,3,7,2912473,1
16,1,11789,6,6,0,188157,0
53,1,159374,4,6,5,3139191,1
38,1,62385,5,8,6,1003370,1
27,0,172458,6,5,2,2382849,1
23,0,144311,5,4,3,2746419,1
14,1,12012,7,4,4,40991,0
70,1,75888,1,7,1,360811,0
52,1,42323,5,8,1,168523,0
6,1,199719,0,2,1,3792775,0
41,0,27227,3,1,2,387536,1
24,0,25860,5,1,2,149749,1
80,1,197830,9,3,1,2208274,1
7,1,249157,1,0,0,4206477,0
12,0,181445,5,9,1,2466684,0
54,0,226578,2,9,7,3454672,0
4,1,220107,5,1,1,2875812,0
65,0,77431,0,2,3,1079174,1
15,0,182381,1,2,1,991467,0
28,0,227124,1,0,6,1260602,1
73,0,181323,3,3,0,1136021,1
80,1,38671,1,6,5,831534,0
80,1,68642,8,3,7,999619,1
56,0,97606,3,7,2,571510,0
79,1,154643,7,4,0,2399406,1
63,1,211929,7,2,0,3173683,1
48,1,50094,1,2,3,492363,1
11,0,83736,4,2,3,586157,0
9,0,88375,1,1,3,1625412,0
68,1,90792,2,5,3,1088253,1
19,1,88775,2,6,4,1138453,1
78,0,232028,9,6,4,2288468,1
23,0,203257,3,6,4,1348500,1
5,1,123500,5,3,0,1572887,0
58,1,32979,4,4,2,397983,1
10,1,165149,1,0,1,2573104,0
62,0,41849,7,5,0,357114,1
78,1,140576,9,6,1,2334411,1
8,0,138529,7,0,1,1338143,0
58,1,231268,5,9,5,3237048,1
13,1,159587,9,1,4,2431703,0
55,0,184891,5,7,5,1436590,1
66,1,119660,7,5,7,1262601,1
42,1,72475,4,7,5,1192199,1
80,0,103004,8,3,3,1257022,0
41,1,118185,9,2,0,1101249,1
13,0,150601,5,6,7,1839083,1
33,1,169501,7,5,6,2210935,1
69,1,67766,7,7,7,1080179,1
71,0,83741,2,2,6,553706,1
78,0,12817,6,0,2,176301,0
66,1,102195,5,6,2,2034138,1
62,1,236544,6,5,0,2208930,1
15,0,230800,6,2,2,3723234,0
0,1,227594,9,2,3,2486874,0
18,1,157397,1,0,6,2878972,1
78,1,51000,7,2,4,756951,0
67,1,100990,5,3,0,772788,0
8,1,248302,7,6,2,3122487,0
41,1,237432,4,8,4,1953439,1
63,1,159735,3,3,7,3014372,1
64,1,109147,9,7,6,1608416,1
56,0,153223,6,2,7,2274382,1
26,0,101792,0,5,1,1231333,1
79,1,175163,1,5,7,2796032,1
16,1,180627,9,4,2,1469889,1
54,1,85921,3,8,7,905319,0
15,0,199404,3,6,7,2633840,0
55,0,238631,0,4,2,3469437,1
47,1,11074,5,4,6,46920,0
24,0,56515,9,1,2,1151565,1
4,1,100537,8,4,5,1792410,0
53,1,194215,5,2,5,1697733,1
8,1,24414,9,7,1,224749,0
28,0,169491,0,7,5,1679407,1
28,1,146674,6,3,3,1926713,1
32,0,206321,5,3,5,3625883,1
12,1,53374,7,4,5,336373,0
19,0,130041,9,5,3,1903379,1
40,0,18549,2,5,3,69742,0
63,1,225220,9,9,3,1630877,1
65,1,151595,3,7,7,2192497,1
19,0,231405,0,5,1,1642442,1
74,1,53003,6,2,5,777438,1
45,1,73994,1,8,7,787239,1
31,0,189944,7,9,4,2964165,1
54,0,22349,1,7,6,238681,0
5,0,213865,3,4,2,2715828,0
65,0,195467,5,0,7,1246878,1
56,0,94650,3,3,0,1295835,0
32,1,24837,5,5,7,271483,0
14,1,66605,8,2,4,1339926,0
57,0,116775,5,7,5,2289550,0
15,1,120475,9,8,3,1336078,1
21,1,203879,3,9,1,3565840,1
62,0,141536,4,0,3,874134,1
42,1,88424,8,8,4,1407674,1
61,0,71521,3,6,6,1327039,1
2,1,159344,0,4,4,1967544,0
50,1,16842,3,2,4,251973,0
0,0,207234,0,0,6,1513623,0
58,1,163417,1,5,7,3121348,1
20,1,26118,2,7,6,290471,0
43,1,167376,8,2,7,2068011,1
44,1,76270,5,1,4,469916,1
7,0,233485,7,4,3,4020431,0
74,0,222463,9,7,4,1167012,1
78,1,183985,2,9,2,1647442,1
70,0,15520,5,0,1,207796,0
72,1,94541,0,5,7,1746754,1
16,0,19968,5,2,5,228402,0
60,1,34875,6,8,0,531540,0
78,0,146997,6,5,6,1104867,1
63,1,69328,2,5,0,1070156,1
59,0,22607,4,5,0,366972,0
78,0,212138,8,0,2,1066652,1
4,1,116534,7,1,1,2097098,0
20,0,219314,2,2,1,2650719,1
57,1,195550,8,2,3,1228160,1
59,0,178030,1,5,5,2184734,1
49,1,219888,5,1,6,2384299,1
48,0,249415,5,1,7,3697126,1
24,0,141031,6,8,0,2549078,1
79,0,33038,8,6,6,342315,1
6,0,78797,2,8,1,563269,0
7,1,40214,3,7,2,238437,0
57,0,204714,1,4,3,1612640,1
57,1,223865,3,0,0,1156510,1
19,1,185813,0,3,7,1823155,1
4,1,71155,0,0,3,1298108,0
23,0,56814,3,2,2,828745,1
61,0,21187,8,5,5,267653,0
21,1,153452,6,6,0,2970542,1
60,1,48789,8,4,7,548238,0
75,1,175099,0,6,1,2631599,1
29,1,213700,0,3,0,1733809,1
7,1,126694,3,3,7,1161670,0
41,1,197807,0,5,1,3037896,1
64,0,73575,9,5,2,496293,1
22,1,220337,6,3,2,2260026,1
24,1,24992,8,0,4,422108,0
67,0,162155,4,8,5,1114223,1
2,0,70519,8,6,2,818851,0
74,1,59588,3,9,4,347538,0
63,0,70273,5,3,5,589119,0
0,1,71415,4,6,1,1213242,0
21,0,132907,4,7,0,1329948,1
3,1,160798,7,9,6,1823129,1
23,0,132656,3,2,1,1146826,1
34,0,228501,0,6,1,3612824,1
